ticker,cik,quarter_end,year,quarter,shares,report_date,form_type,xbrl_field
A,1090872,2021-03-31,2021,1,303000000,2021-04-30,10-Q,CommonStockSharesOutstanding
A,1090872,2021-06-30,2021,2,303000000,2021-07-31,10-Q,CommonStockSharesOutstanding
A,1090872,2021-09-30,2021,3,302000000,2021-10-31,10-K,CommonStockSharesOutstanding
A,1090872,2021-12-31,2021,4,302000797,2021-12-08,10-K,EntityCommonStockSharesOutstanding
A,1090872,2022-03-31,2022,1,299000000,2022-04-30,10-Q,CommonStockSharesOutstanding
A,1090872,2022-06-30,2022,2,296000000,2022-07-31,10-Q,CommonStockSharesOutstanding
A,1090872,2022-09-30,2022,3,295000000,2022-10-31,10-K,CommonStockSharesOutstanding
A,1090872,2022-12-31,2022,4,296072040,2022-12-09,10-K,EntityCommonStockSharesOutstanding
A,1090872,2023-03-31,2023,1,295000000,2023-04-30,10-Q,CommonStockSharesOutstanding
A,1090872,2023-06-30,2023,2,293000000,2023-07-31,10-Q,CommonStockSharesOutstanding
A,1090872,2023-09-30,2023,3,292123241,2023-10-31,10-K,CommonStockSharesOutstanding
A,1090872,2023-12-31,2023,4,293004102,2023-12-08,10-K,EntityCommonStockSharesOutstanding
A,1090872,2024-03-31,2024,1,291587707,2024-04-30,10-Q,CommonStockSharesOutstanding
A,1090872,2024-06-30,2024,2,287529636,2024-07-31,10-Q,CommonStockSharesOutstanding
A,1090872,2024-09-30,2024,3,285193011,2024-10-31,10-K,CommonStockSharesOutstanding
A,1090872,2024-12-31,2024,4,285595302,2024-12-09,10-K,EntityCommonStockSharesOutstanding
A,1090872,2025-03-31,2025,1,283936028,2025-04-30,10-Q,CommonStockSharesOutstanding
A,1090872,2025-06-30,2025,2,283593838,2025-07-31,10-Q,CommonStockSharesOutstanding
A,1090872,2025-09-30,2025,3,283054377,2025-10-31,10-K,CommonStockSharesOutstanding
A,1090872,2025-12-31,2025,4,283498871,2025-12-10,10-K,EntityCommonStockSharesOutstanding
ABBV,1551152,2013-09-30,2013,3,1590861812,2013-09-30,10-Q,EntityCommonStockSharesOutstanding
ABBV,1551152,2013-12-31,2013,4,1589000000,2013-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2014-03-31,2014,1,1590066459,2014-03-31,10-Q,EntityCommonStockSharesOutstanding
ABBV,1551152,2014-06-30,2014,2,1591699124,2014-06-30,10-Q,EntityCommonStockSharesOutstanding
ABBV,1551152,2014-09-30,2014,3,1593265381,2014-09-30,10-Q,EntityCommonStockSharesOutstanding
ABBV,1551152,2014-12-31,2014,4,1595000000,2014-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2015-03-31,2015,1,1593076097,2015-03-31,10-Q,EntityCommonStockSharesOutstanding
ABBV,1551152,2015-06-30,2015,2,1655276338,2015-06-30,10-Q,EntityCommonStockSharesOutstanding
ABBV,1551152,2015-09-30,2015,3,1634746917,2015-09-30,10-Q,EntityCommonStockSharesOutstanding
ABBV,1551152,2015-12-31,2015,4,1625000000,2015-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2016-03-31,2016,1,1617358607,2016-03-31,10-Q,EntityCommonStockSharesOutstanding
ABBV,1551152,2016-06-30,2016,2,1628542359,2016-06-30,10-Q,EntityCommonStockSharesOutstanding
ABBV,1551152,2016-09-30,2016,3,1624000000,2016-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2016-12-31,2016,4,1622000000,2016-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2017-03-31,2017,1,1597000000,2017-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2017-06-30,2017,2,1595000000,2017-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2017-09-30,2017,3,1596000000,2017-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2017-12-31,2017,4,1596000000,2017-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2018-03-31,2018,1,1591000000,2018-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2018-06-30,2018,2,1579000000,2018-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2018-09-30,2018,3,1556000000,2018-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2018-12-31,2018,4,1541000000,2018-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2019-03-31,2019,1,1480000000,2019-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2019-06-30,2019,2,1480000000,2019-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2019-09-30,2019,3,1480000000,2019-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2019-12-31,2019,4,1481000000,2019-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2020-03-31,2020,1,1481000000,2020-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2020-06-30,2020,2,1564000000,2020-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2020-09-30,2020,3,1633000000,2020-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2020-12-31,2020,4,1667000000,2020-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2021-03-31,2021,1,1769000000,2021-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2021-06-30,2021,2,1769000000,2021-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2021-09-30,2021,3,1769000000,2021-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2021-12-31,2021,4,1770000000,2021-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2022-03-31,2022,1,1771000000,2022-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2022-06-30,2022,2,1770000000,2022-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2022-09-30,2022,3,1771000000,2022-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2022-12-31,2022,4,1771000000,2022-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2023-03-31,2023,1,1770000000,2023-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2023-06-30,2023,2,1768000000,2023-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2023-09-30,2023,3,1768000000,2023-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2023-12-31,2023,4,1768000000,2023-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2024-03-31,2024,1,1769000000,2024-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2024-06-30,2024,2,1769000000,2024-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2024-09-30,2024,3,1769000000,2024-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2024-12-31,2024,4,1769000000,2024-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2025-03-31,2025,1,1768000000,2025-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2025-06-30,2025,2,1768000000,2025-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2025-09-30,2025,3,1769000000,2025-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ABBV,1551152,2025-12-31,2025,4,1769000000,2025-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ABT,1800,2013-09-30,2013,3,1546185646,2013-09-30,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2013-12-31,2013,4,1558000000,2013-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ABT,1800,2014-03-31,2014,1,1501938538,2014-03-31,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2014-06-30,2014,2,1503699033,2014-06-30,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2014-09-30,2014,3,1505790586,2014-09-30,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2014-12-31,2014,4,1516000000,2014-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ABT,1800,2015-03-31,2015,1,1488757318,2015-03-31,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2015-06-30,2015,2,1490441465,2015-06-30,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2015-09-30,2015,3,1491719891,2015-09-30,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2015-12-31,2015,4,1496000000,2015-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ABT,1800,2016-03-31,2016,1,1469152033,2016-03-31,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2016-06-30,2016,2,1469995415,2016-06-30,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2016-09-30,2016,3,1472309523,2016-09-30,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2016-12-31,2016,4,1477000000,2016-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ABT,1800,2017-03-31,2017,1,1735272054,2017-03-31,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2017-06-30,2017,2,1737443264,2017-06-30,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2017-09-30,2017,3,1740600687,2017-09-30,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2017-12-31,2017,4,1740000000,2017-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ABT,1800,2018-03-31,2018,1,1753187766,2018-03-31,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2018-06-30,2018,2,1754319284,2018-06-30,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2018-09-30,2018,3,1756333032,2018-09-30,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2018-12-31,2018,4,1758000000,2018-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ABT,1800,2019-03-31,2019,1,1764181262,2019-03-31,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2019-06-30,2019,2,1767397615,2019-06-30,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2019-09-30,2019,3,1768455705,2019-09-30,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2019-12-31,2019,4,1768000000,2019-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ABT,1800,2020-03-31,2020,1,1768845326,2020-03-31,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2020-06-30,2020,2,1770529999,2020-06-30,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2020-09-30,2020,3,1772361581,2020-09-30,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2020-12-31,2020,4,1773000000,2020-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ABT,1800,2021-03-31,2021,1,1776820148,2021-03-31,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2021-06-30,2021,2,1772817349,2021-06-30,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2021-09-30,2021,3,1768286969,2021-09-30,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2021-12-31,2021,4,1775000000,2021-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ABT,1800,2022-03-31,2022,1,1750942289,2022-03-31,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2022-06-30,2022,2,1751219743,2022-06-30,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2022-09-30,2022,3,1743573777,2022-09-30,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2022-12-31,2022,4,1753000000,2022-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ABT,1800,2023-03-31,2023,1,1738946799,2023-03-31,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2023-06-30,2023,2,1735357980,2023-06-30,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2023-09-30,2023,3,1736058536,2023-09-30,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2023-12-31,2023,4,1740000000,2023-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ABT,1800,2024-03-31,2024,1,1739633759,2024-03-31,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2024-06-30,2024,2,1739897004,2024-06-30,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2024-09-30,2024,3,1734455213,2024-09-30,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2024-12-31,2024,4,1740000000,2024-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ABT,1800,2025-03-31,2025,1,1739836465,2025-03-31,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2025-06-30,2025,2,1740459014,2025-06-30,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2025-09-30,2025,3,1738871947,2025-09-30,10-Q,EntityCommonStockSharesOutstanding
ABT,1800,2025-12-31,2025,4,1741000000,2025-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2013-09-30,2013,3,645536995,2013-08-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2013-12-31,2013,4,636695545,2013-11-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2014-03-31,2014,1,636314554,2014-02-28,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2014-06-30,2014,2,635231759,2014-05-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2014-09-30,2014,3,634216250,2014-08-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2014-12-31,2014,4,628439218,2014-11-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2015-03-31,2015,1,628338365,2015-02-28,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2015-06-30,2015,2,627523298,2015-05-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2015-09-30,2015,3,626799586,2015-08-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2015-12-31,2015,4,626463124,2015-11-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2016-03-31,2016,1,626505960,2016-02-29,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2016-06-30,2016,2,625563431,2016-05-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2016-09-30,2016,3,624797820,2016-08-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2016-12-31,2016,4,621569764,2016-11-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2017-03-31,2017,1,621787252,2017-02-28,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2017-06-30,2017,2,621025256,2017-05-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2017-09-30,2017,3,620104250,2017-08-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2017-12-31,2017,4,615835525,2017-11-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2018-03-31,2018,1,616838561,2018-02-28,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2018-06-30,2018,2,624365464,2018-05-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2018-09-30,2018,3,628451742,2018-08-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2018-12-31,2018,4,638877445,2018-11-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2019-03-31,2019,1,638750881,2019-02-28,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2019-06-30,2019,2,638439707,2019-05-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2019-09-30,2019,3,638098125,2019-08-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2019-12-31,2019,4,635722309,2019-11-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2020-03-31,2020,1,636594169,2020-02-29,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2020-06-30,2020,2,636445172,2020-05-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2020-09-30,2020,3,636299913,2020-08-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2020-12-31,2020,4,634271482,2020-11-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2021-03-31,2021,1,635137704,2021-02-28,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2021-06-30,2021,2,635151632,2021-05-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2021-09-30,2021,3,634745073,2021-08-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2021-12-31,2021,4,632280932,2021-11-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2022-03-31,2022,1,633108627,2022-02-28,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2022-06-30,2022,2,632969487,2022-05-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2022-09-30,2022,3,632762710,2022-08-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2022-12-31,2022,4,630137262,2022-11-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2023-03-31,2023,1,630485134,2023-02-28,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2023-06-30,2023,2,630826230,2023-05-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2023-09-30,2023,3,630608186,2023-08-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2023-12-31,2023,4,627996111,2023-11-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2024-03-31,2024,1,628488831,2024-02-29,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2024-06-30,2024,2,628437255,2024-05-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2024-09-30,2024,3,627852613,2024-08-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2024-12-31,2024,4,625676922,2024-11-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2025-03-31,2025,1,626247762,2025-02-28,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2025-06-30,2025,2,625606104,2025-05-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2025-09-30,2025,3,624891649,2025-08-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ACN,1467373,2025-12-31,2025,4,619307086,2025-11-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ADBE,796343,2013-09-30,2013,3,499887325,2013-09-27,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2013-12-31,2013,4,496604463,2014-01-17,10-K,EntityCommonStockSharesOutstanding
ADBE,796343,2014-03-31,2014,1,497730431,2014-03-21,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2014-06-30,2014,2,497375239,2014-06-20,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2014-09-30,2014,3,498738874,2014-09-19,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2014-12-31,2014,4,498314061,2015-01-16,10-K,EntityCommonStockSharesOutstanding
ADBE,796343,2015-03-31,2015,1,500269100,2015-03-20,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2015-06-30,2015,2,497645374,2015-06-19,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2015-09-30,2015,3,498799349,2015-09-18,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2015-12-31,2015,4,498330407,2016-01-15,10-K,EntityCommonStockSharesOutstanding
ADBE,796343,2016-03-31,2016,1,500209547,2016-03-25,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2016-06-30,2016,2,498290892,2016-06-24,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2016-09-30,2016,3,497227020,2016-09-23,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2016-12-31,2016,4,494078475,2017-01-13,10-K,EntityCommonStockSharesOutstanding
ADBE,796343,2017-03-31,2017,1,494697996,2017-03-24,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2017-06-30,2017,2,493405675,2017-06-23,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2017-09-30,2017,3,492943014,2017-09-22,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2017-12-31,2017,4,491578529,2018-01-12,10-K,EntityCommonStockSharesOutstanding
ADBE,796343,2018-03-31,2018,1,492470335,2018-03-23,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2018-06-30,2018,2,489662656,2018-06-22,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2018-09-30,2018,3,488133527,2018-09-21,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2018-12-31,2018,4,487725915,2019-01-18,10-K,EntityCommonStockSharesOutstanding
ADBE,796343,2019-03-31,2019,1,487950943,2019-03-22,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2019-06-30,2019,2,485438762,2019-06-21,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2019-09-30,2019,3,484078609,2019-09-20,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2019-12-31,2019,4,482130975,2020-01-10,10-K,EntityCommonStockSharesOutstanding
ADBE,796343,2020-03-31,2020,1,481800850,2020-03-20,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2020-06-30,2020,2,479665239,2020-06-19,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2020-09-30,2020,3,479718983,2020-09-18,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2020-12-31,2020,4,478700000,2021-01-08,10-K,EntityCommonStockSharesOutstanding
ADBE,796343,2021-03-31,2021,1,478000000,2021-03-26,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2021-06-30,2021,2,476400000,2021-06-25,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2021-09-30,2021,3,475800000,2021-09-24,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2021-12-31,2021,4,471700000,2022-01-14,10-K,EntityCommonStockSharesOutstanding
ADBE,796343,2022-03-31,2022,1,472500000,2022-03-25,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2022-06-30,2022,2,468000000,2022-06-24,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2022-09-30,2022,3,464900000,2022-09-23,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2022-12-31,2022,4,457800000,2023-01-06,10-K,EntityCommonStockSharesOutstanding
ADBE,796343,2023-03-31,2023,1,458700000,2023-03-24,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2023-06-30,2023,2,455800000,2023-06-23,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2023-09-30,2023,3,455300000,2023-09-22,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2023-12-31,2023,4,452000000,2024-01-05,10-K,EntityCommonStockSharesOutstanding
ADBE,796343,2024-03-31,2024,1,448000000,2024-03-22,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2024-06-30,2024,2,443400000,2024-06-21,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2024-09-30,2024,3,440200000,2024-09-20,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2024-12-31,2024,4,435300000,2025-01-03,10-K,EntityCommonStockSharesOutstanding
ADBE,796343,2025-03-31,2025,1,426200000,2025-03-21,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2025-06-30,2025,2,424200000,2025-06-20,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2025-09-30,2025,3,418600000,2025-09-19,10-Q,EntityCommonStockSharesOutstanding
ADBE,796343,2025-12-31,2025,4,410500000,2026-01-09,10-K,EntityCommonStockSharesOutstanding
